id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
50028064,Lovely 2 bedroom flat in Bristol City Centre!,403498522,Bib,,Lawrence Hill,51.45895,-2.57843,Entire home/apt,136,1,2,2021-07-05,1.76,1,10
50063468,Beautiful cosy house with patio and free parking,20726100,Julie F.,,Easton,51.46764,-2.55247,Entire home/apt,83,14,0,,,1,211
50079911,Double ensuite with own lounge & off road parking!,39685235,Rachel,,Cotham,51.46498,-2.59251,Private room,49,2,0,,,1,17
50083368,The Exquisite Jewel of Central Bristol - Sleeps 18,152788806,Pass The Property,,Central,51.46229,-2.59083,Entire home/apt,780,2,0,,,10,60
50085925,The Exquisite Jewel of Central Bristol - Garden,152788806,Pass The Property,,Central,51.46362,-2.59119,Entire home/apt,184,2,2,2021-06-27,2,10,66
50087173,The Stunning Central Gem of Bristol,152788806,Pass The Property,,Ashley,51.46225,-2.58975,Entire home/apt,98,2,1,2021-06-25,1,10,64
50087436,The Elegant Gem of Bristol,152788806,Pass The Property,,Central,51.45168,-2.58786,Entire home/apt,181,2,0,,,10,66
50088942,"Modern, light eco flat in central Bristol",166444012,Klein,,Ashley,51.46723,-2.58103,Entire home/apt,84,2,3,2021-07-11,3,1,8
50109471,Boutique and Beautiful Bristol Apartment,152788806,Pass The Property,,Ashley,51.46682,-2.58954,Entire home/apt,115,2,0,,,10,354
50111767,Studio Apartment in Easton Bristol,90684209,Neil,,Easton,51.46931,-2.56501,Entire home/apt,70,2,1,2021-06-20,1,9,269
50122303,En-suite double in the heart of Downend,47053985,Jayne,,Frome Vale,51.48784,-2.51103,Private room,35,2,1,2021-06-13,0.88,1,47
50142805,Spare room - Gloucester Road & Southmead hospital,31872778,Claire,,Horfield,51.49396,-2.58664,Private room,22,1,1,2021-06-11,0.83,1,17
50163278,"Large, bright double attic room in Bristol, Filton",47125698,Jules,,Horfield,51.50177,-2.57786,Private room,38,1,6,2021-06-20,4.29,1,312
50164199,Charming flat with private patio in Clifton,404843870,Caroline,,Clifton,51.45845,-2.62347,Entire home/apt,128,1,3,2021-07-11,2.65,1,318
50167938,Beautiful family home with garden in Bishopston,5208349,Amanda,,Bishopston & Ashley Down,51.4826,-2.58889,Entire home/apt,111,4,0,,,1,13
50172652,Top floor two-bedroom flat in heart of Bristol,309498173,Katherine,,Lawrence Hill,51.45815,-2.57771,Entire home/apt,110,2,3,2021-07-11,3,1,4
50186921,Bristol - stylish flat for 4. Immaculate,212192678,Deborah,,Lockleaze,51.49771,-2.54188,Entire home/apt,199,3,0,,,1,152
50209017,Lovely double room in a clean and spacious house.,101023230,Arusha,,Brislington West,51.44584,-2.55441,Private room,28,1,7,2021-07-14,5.68,1,44
50236114,"Jungle eco-house room, Greenbank",8521301,Zowie,,Easton,51.46723,-2.55147,Private room,45,2,0,,,2,133
50237273,"Jungle eco-house room 2, Greenbank",8521301,Zowie,,Eastville,51.46917,-2.55155,Private room,40,2,0,,,2,133
50238409,"Smart Central Flat,FREE PARKING sleeps 2 to 4 (F1)",396199459,Donny Thomas,,Ashley,51.46151,-2.58529,Entire home/apt,111,2,0,,,8,314
50240578,Stunning Clifton flat in amazing central location!,405588386,Yolanta,,Clifton Down,51.46338,-2.60616,Entire home/apt,149,1,3,2021-06-27,3,1,332
50247154,A Bristol Summer! 2-Bedroom House w/free parking 🏡,38726604,Lucy,,Stoke Bishop,51.48492,-2.64961,Entire home/apt,175,15,0,,,1,91
50256124,Luxury flat + balcony in beautiful Clifton Village,405749252,Helen,,Clifton,51.45877,-2.61961,Entire home/apt,111,1,5,2021-07-08,5,1,142
50259520,Cheap/basic double bedroom <7 mins Cabot Circus,405775432,Anwar,,Lawrence Hill,51.46202,-2.57452,Private room,36,1,3,2021-06-28,3,3,327
50262358,En-suite room <10 mins from centre + FREE PARKING,405775432,Anwar,,Lawrence Hill,51.46113,-2.57036,Private room,44,1,1,2021-06-28,1,3,66
50262366,Cheap/basic room<10mins from centre+FREE PARKING,405775432,Anwar,,Lawrence Hill,51.46241,-2.57473,Private room,34,1,0,,,3,322
50281651,Lovely 2bed/2bath flat 5min walk from the centre,405948865,Roberto,,Ashley,51.46239,-2.58499,Entire home/apt,106,3,0,,,1,14
50289365,Georgian Flat with amazing views across Clifton,24786957,Wayne,,Clifton Down,51.46809,-2.6158,Entire home/apt,220,2,1,2021-07-04,1,2,76
50298276,Bright double room in stylish townhouse,34347555,Rebecca,,Brislington East,51.43626,-2.54853,Private room,39,1,1,2021-07-10,1,1,45
50314771,4/41 Double bedroom in a shared flat,275250241,Renan,,Clifton Down,51.4582,-2.61135,Private room,41,1,3,2021-06-27,3,8,358
50319498,Large 2BD House with Garden in Bristol,392947179,James,,Bishopsworth,51.42909,-2.61092,Entire home/apt,147,2,0,,,1,71
50321712,Double room in Georgian Flat with amazing view,24786957,Wayne,,Clifton Down,51.46694,-2.61473,Private room,105,1,1,2021-07-11,1,2,72
50329991,The Ashleigh by StayBC,176181147,StayBC,,Bishopston & Ashley Down,51.47856,-2.57888,Entire home/apt,95,2,2,2021-06-30,2,12,326
50342413,"Bright and Modern House in Bedminster, Bristol.",103798298,Holly,,Filwood,51.43091,-2.60339,Entire home/apt,115,5,1,2021-06-26,1,1,58
50378301,Stylish House ⭐️ Short walk - park & Gloucester Rd!,191249657,Kate,,Bishopston & Ashley Down,51.48435,-2.59327,Entire home/apt,108,1,0,,,1,277
50396547,St werburgh’s,407120628,Phil,,Ashley,51.46916,-2.57061,Private room,160,1,0,,,1,82
